#SampleID	ERR1757884	ERR1757885	ERR1757886
Root;k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16;g__;s__	0	0	2
Root;k__Bacteria;p__TM7;c__TM7-3;o__EW055;f__;g__;s__	0	0	67
Root;k__Bacteria;p__TM7;c__TM7-3;o__I025;f__;g__;s__	0	0	4
Root;k__Bacteria;p__Tenericutes;c__Mollicutes;o__;f__;g__;s__	6	0	0
Root;k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Asteroleplasma;s__	0	0	9
Root;k__Bacteria;p__Verrucomicrobia;c__;o__;f__;g__;s__	0	0	21
Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__;f__;g__;s__	0	0	28
Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__;s__	0	0	257
Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus;s__	0	0	612
Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae];g__;s__	0	0	5
Root;k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3;f__;g__;s__	0	0	9
Root;k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__WCHB1-41;f__;g__;s__	0	0	13
Root;k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__;s__	2	0	844
Root;k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Luteolibacter;s__	0	0	611
Root;k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Prosthecobacter;s__	0	0	35
Root;k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Prosthecobacter;s__debontii	0	0	36
Root;k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Verrucomicrobium;s__	2	0	5
Root;k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales;f__;g__;s__	0	0	1870
Root;k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales;f__LD19;g__;s__	0	0	8
Root;k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__S-BQ2-57;f__;g__;s__	0	0	937
Root;k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__;f__;g__;s__	4	0	1
Root;k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__;g__;s__	1	0	5321
Root;k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin515;g__;s__	0	0	1851
Root;k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin517;g__;s__	2	0	772
Root;k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__OPB35;g__;s__	0	0	243
Root;k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__R4-41B;g__;s__	0	0	171
Root;k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__[Pedosphaeraceae];g__;s__	0	0	37
Root;k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__[Pedosphaeraceae];g__Pedosphaera;s__	0	0	1555
Root;k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__auto67_4W;g__;s__	0	2	9554
Root;k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__01D2Z36;g__;s__	0	0	7
Root;k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__;s__	0	0	1987
Root;k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__CandidatusXiphinematobacter;s__	0	0	4493
Root;k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__Chthoniobacter;s__	0	0	2202
Root;k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__DA101;s__	3	0	14461
Root;k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__Ellin506;s__	0	0	278
Root;k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__OR-59;s__	0	0	182
Root;k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__heteroC45_4W;s__	0	0	7
Root;k__Bacteria;p__WPS-2;c__;o__;f__;g__;s__	0	0	2291
Root;k__Bacteria;p__WS2;c__SHA-109;o__;f__;g__;s__	1	0	23
Root;k__Bacteria;p__WS3;c__PRR-12;o__;f__;g__;s__	1	0	20
Root;k__Bacteria;p__WS3;c__PRR-12;o__GN03;f__KSB4;g__;s__	3	0	0
Root;k__Bacteria;p__WS3;c__PRR-12;o__LD1-PA13;f__;g__;s__	0	0	425
Root;k__Bacteria;p__WS3;c__PRR-12;o__PBS-III-9;f__;g__;s__	1	0	0
Root;k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__;g__;s__	2	0	656
Root;k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__CV106;g__;s__	0	0	87
Root;k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__MSB-4E2;g__;s__	1	0	0
Root;k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__PRR-10;g__;s__	0	0	565
Root;k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11;f__;g__;s__	1	0	9
Root;k__Bacteria;p__WS4;c__;o__;f__;g__;s__	0	0	2
Root;k__Bacteria;p__ZB3;c__BS119;o__;f__;g__;s__	25	0	0
Root;k__Bacteria;p__[Caldithrix];c__KSB1;o__Ucn15732;f__;g__;s__	0	0	1
Root;k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0	0	1
