epoch,loss,output_1_FN,output_1_FP,output_1_TN,output_1_TP,output_1_acc,output_1_auPRC,output_1_auROC,output_1_loss,output_2_FN,output_2_FP,output_2_TN,output_2_TP,output_2_acc,output_2_auPRC,output_2_auROC,output_2_loss,output_3_FN,output_3_FP,output_3_TN,output_3_TP,output_3_acc,output_3_auPRC,output_3_auROC,output_3_loss,output_4_FN,output_4_FP,output_4_TN,output_4_TP,output_4_acc,output_4_auPRC,output_4_auROC,output_4_loss,output_5_FN,output_5_FP,output_5_TN,output_5_TP,output_5_acc,output_5_auPRC,output_5_auROC,output_5_loss,output_6_FN,output_6_FP,output_6_TN,output_6_TP,output_6_acc,output_6_auPRC,output_6_auROC,output_6_loss,val_loss,val_output_1_FN,val_output_1_FP,val_output_1_TN,val_output_1_TP,val_output_1_acc,val_output_1_auPRC,val_output_1_auROC,val_output_1_loss,val_output_2_FN,val_output_2_FP,val_output_2_TN,val_output_2_TP,val_output_2_acc,val_output_2_auPRC,val_output_2_auROC,val_output_2_loss,val_output_3_FN,val_output_3_FP,val_output_3_TN,val_output_3_TP,val_output_3_acc,val_output_3_auPRC,val_output_3_auROC,val_output_3_loss,val_output_4_FN,val_output_4_FP,val_output_4_TN,val_output_4_TP,val_output_4_acc,val_output_4_auPRC,val_output_4_auROC,val_output_4_loss,val_output_5_FN,val_output_5_FP,val_output_5_TN,val_output_5_TP,val_output_5_acc,val_output_5_auPRC,val_output_5_auROC,val_output_5_loss,val_output_6_FN,val_output_6_FP,val_output_6_TN,val_output_6_TP,val_output_6_acc,val_output_6_auPRC,val_output_6_auROC,val_output_6_loss
75,0.6152047514915466,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,6.369515972437512e-07,8290.0,6371.0,393629.0,91710.0,0.9263100028038025,0.978493332862854,0.9934114813804626,0.20934487879276276,17921.0,10186.0,689814.0,82079.0,0.852429986000061,0.9291237592697144,0.9843912720680237,0.4504426419734955,22803.0,9586.0,2190414.0,77197.0,0.8281099796295166,0.8994721174240112,0.9873258471488953,0.5996559262275696,29288.0,14745.0,5585255.0,70712.0,0.7671399712562561,0.8298028111457825,0.9813700914382935,0.8873975276947021,13024.0,9861.0,4290139.0,86976.0,0.8847900032997131,0.9458296298980713,0.9952548146247864,0.37476077675819397,0.5330250263214111,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,2.7747199737859773e-07,1971.0,1543.0,101749.0,23852.0,0.9327731132507324,0.9798564314842224,0.9937813878059387,0.2006380409002304,4624.0,2906.0,177855.0,21199.0,0.8450219035148621,0.9256265163421631,0.9832953810691833,0.46392759680747986,5555.0,2576.0,565530.0,20268.0,0.8341788053512573,0.9054121971130371,0.9884800314903259,0.5654646158218384,7294.0,3182.0,1442906.0,18529.0,0.7827130556106567,0.8636686205863953,0.9902839660644531,0.7038617730140686,3312.0,2486.0,1107903.0,22511.0,0.8854122161865234,0.9465204477310181,0.9949004650115967,0.36931973695755005
76,0.5162761211395264,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,2.386714470503648e-07,7679.0,6036.0,393964.0,92321.0,0.931119978427887,0.9808614253997803,0.994120717048645,0.19652195274829865,16581.0,9768.0,690232.0,83419.0,0.860539972782135,0.9356437921524048,0.9859293699264526,0.42355436086654663,20784.0,10027.0,2189973.0,79216.0,0.837369978427887,0.9065167307853699,0.9882349371910095,0.5688175559043884,26718.0,12194.0,5587806.0,73282.0,0.7932999730110168,0.8723602294921875,0.9906494617462158,0.6769996285438538,12336.0,9581.0,4290419.0,87664.0,0.8896700143814087,0.9496884346008301,0.995477020740509,0.35726284980773926,0.5219330191612244,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,2.250425978900239e-07,2134.0,1630.0,101662.0,23689.0,0.9252991676330566,0.9784866571426392,0.9934353232383728,0.20909981429576874,4226.0,2498.0,178263.0,21597.0,0.8613638877868652,0.9361369609832764,0.9857378602027893,0.42243310809135437,5191.0,2583.0,565523.0,20632.0,0.8398327231407166,0.9089815616607666,0.9891489148139954,0.5494613647460938,6780.0,3540.0,1442548.0,19043.0,0.7866243124008179,0.8649757504463196,0.9891771078109741,0.6951716542243958,3189.0,2555.0,1107834.0,22634.0,0.8877744674682617,0.9488030672073364,0.9954530596733093,0.3604849576950073
77,0.5241929292678833,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,2.029514689638745e-07,7802.0,6112.0,393888.0,92198.0,0.9299299716949463,0.9805396795272827,0.9940255284309387,0.1981191784143448,16436.0,9744.0,690256.0,83564.0,0.8616099953651428,0.9366276264190674,0.9860649704933167,0.42023298144340515,22081.0,10980.0,2189020.0,77919.0,0.823710024356842,0.8971598148345947,0.9863132238388062,0.6123366355895996,25765.0,12945.0,5587055.0,74235.0,0.7946900129318237,0.8701990842819214,0.9896536469459534,0.6814965605735779,12362.0,9530.0,4290470.0,87638.0,0.8893600106239319,0.9504688382148743,0.9957242608070374,0.3541201651096344,0.6272727847099304,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,3.8754200204493827e-07,2292.0,1855.0,101437.0,23531.0,0.9178252220153809,0.9753871560096741,0.9925984740257263,0.22312866151332855,5007.0,2271.0,178490.0,20816.0,0.8568717837333679,0.930587887763977,0.9843336343765259,0.46390673518180847,5884.0,2306.0,565800.0,19939.0,0.8327460289001465,0.9024073481559753,0.9861345291137695,0.666279673576355,7650.0,3445.0,1442643.0,18173.0,0.7755489349365234,0.8249467611312866,0.9811854958534241,0.8723800182342529,3737.0,2532.0,1107857.0,22086.0,0.876466691493988,0.9420744776725769,0.9965143799781799,0.3934980630874634
78,0.506274402141571,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,2.0383649257382785e-07,7522.0,6009.0,393991.0,92478.0,0.9321100115776062,0.9815102219581604,0.994338870048523,0.19244152307510376,16341.0,9760.0,690240.0,83659.0,0.8625699877738953,0.9377674460411072,0.9861729145050049,0.41788655519485474,20535.0,9880.0,2190120.0,79465.0,0.8376299738883972,0.9088882207870483,0.9884395003318787,0.562053382396698,25182.0,12662.0,5587338.0,74818.0,0.8007400035858154,0.8751169443130493,0.9903308749198914,0.6666714549064636,12115.0,9231.0,4290769.0,87885.0,0.8922899961471558,0.9526963233947754,0.9959772825241089,0.3440755605697632,0.49910756945610046,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,2.0470115202897432e-07,1939.0,1569.0,101723.0,23884.0,0.93141770362854,0.9800889492034912,0.9939849972724915,0.19741693139076233,4060.0,2379.0,178382.0,21763.0,0.8699995875358582,0.9400376081466675,0.9865058660507202,0.41357821226119995,5090.0,2508.0,565598.0,20733.0,0.8440924882888794,0.9123627543449402,0.9895796775817871,0.5385764241218567,6397.0,3063.0,1443025.0,19426.0,0.8067227005958557,0.8816943168640137,0.9911507368087769,0.6525354981422424,3266.0,2280.0,1108109.0,22557.0,0.8916469812393188,0.9518603086471558,0.9959181547164917,0.3522379994392395
79,0.4841647744178772,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.782437379915791e-07,7326.0,5853.0,394147.0,92674.0,0.9338799715042114,0.9821649193763733,0.9945141077041626,0.1880885511636734,15423.0,9211.0,690789.0,84577.0,0.8706300258636475,0.9425569772720337,0.9873808026313782,0.3969399929046631,19364.0,9605.0,2190395.0,80636.0,0.8457199931144714,0.9162761569023132,0.9893520474433899,0.5328132510185242,24013.0,12354.0,5587646.0,75987.0,0.8074399828910828,0.8843868970870972,0.9912866950035095,0.6339543461799622,11854.0,9065.0,4290935.0,88146.0,0.8943899869918823,0.9546225070953369,0.9960504770278931,0.3362007439136505,0.4826872646808624,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.7950331709926104e-07,1828.0,1475.0,101817.0,23995.0,0.9359485507011414,0.9817708134651184,0.9944084286689758,0.18683233857154846,3964.0,2350.0,178411.0,21859.0,0.8712000846862793,0.9423529505729675,0.9869871139526367,0.3987879157066345,4748.0,2517.0,565589.0,21075.0,0.8518375158309937,0.9182288646697998,0.9898361563682556,0.5196911692619324,6019.0,3266.0,1442822.0,19804.0,0.8104790449142456,0.8850201368331909,0.991144597530365,0.631294310092926,3085.0,2395.0,1107994.0,22738.0,0.8936994075775146,0.9528653025627136,0.9955140352249146,0.3416453003883362
80,0.5234352946281433,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,2.363628510693161e-07,7706.0,6110.0,393890.0,92294.0,0.9305700063705444,0.980832576751709,0.9941179156303406,0.1956419199705124,17138.0,9592.0,690408.0,82862.0,0.8596500158309937,0.9357526302337646,0.9857953786849976,0.4265519976615906,22861.0,11774.0,2188226.0,77139.0,0.8153600096702576,0.8838982582092285,0.9807503819465637,0.6849770545959473,24886.0,12560.0,5587440.0,75114.0,0.8021100163459778,0.8801024556159973,0.9910926818847656,0.6504675149917603,12352.0,9551.0,4290449.0,87648.0,0.8894699811935425,0.9509508609771729,0.9957157969474792,0.3530850112438202,0.4823639392852783,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.9709541732026992e-07,1847.0,1467.0,101825.0,23976.0,0.9354838728904724,0.981922447681427,0.9944067001342773,0.18763470649719238,4062.0,2584.0,178177.0,21761.0,0.8635712265968323,0.9391548037528992,0.9861544966697693,0.41203033924102783,5226.0,2346.0,565760.0,20597.0,0.8479262590408325,0.9155110716819763,0.9898713827133179,0.5292218327522278,6057.0,3176.0,1442912.0,19766.0,0.8098594546318054,0.887610137462616,0.9914892315864563,0.6247354745864868,3045.0,2392.0,1107997.0,22778.0,0.8924602270126343,0.9532885551452637,0.9958690404891968,0.3416399657726288
81,0.5462645888328552,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,4.58622736232428e-07,7919.0,6225.0,393775.0,92081.0,0.9292100071907043,0.9795718193054199,0.9936607480049133,0.20258058607578278,16233.0,9340.0,690660.0,83767.0,0.8660299777984619,0.9397844076156616,0.9866662621498108,0.40941864252090454,20704.0,9086.0,2190914.0,79296.0,0.8421199917793274,0.912074089050293,0.9890562891960144,0.554544985294342,25095.0,13994.0,5586006.0,74905.0,0.7932999730110168,0.8613232374191284,0.9851377606391907,0.7542980313301086,12318.0,9521.0,4290479.0,87682.0,0.8891800045967102,0.9497510194778442,0.9954784512519836,0.3612045347690582,0.5898468494415283,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.1225156413274817e-06,2041.0,1558.0,101734.0,23782.0,0.9294427633285522,0.9788802266120911,0.9936314821243286,0.20761053264141083,4376.0,2281.0,178480.0,21447.0,0.8664756417274475,0.9362555146217346,0.9859503507614136,0.42563554644584656,5575.0,2098.0,566008.0,20248.0,0.8437052369117737,0.9112793207168579,0.9901374578475952,0.5612659454345703,7303.0,3383.0,1442705.0,18520.0,0.7763234376907349,0.8429180383682251,0.9777678847312927,0.8483263850212097,3389.0,2515.0,1107874.0,22434.0,0.885179877281189,0.9473655223846436,0.9960689544677734,0.3700423538684845
82,0.5472662448883057,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,7.537536816926149e-07,7698.0,6086.0,393914.0,92302.0,0.9302700161933899,0.98060142993927,0.994069516658783,0.19783541560173035,16602.0,9380.0,690620.0,83398.0,0.8648300170898438,0.9383129477500916,0.9865425229072571,0.41275641322135925,25052.0,12586.0,2187414.0,74948.0,0.8006899952888489,0.8685376644134521,0.9816536903381348,0.7009443044662476,26267.0,13080.0,5586920.0,73733.0,0.7922499775886536,0.8667735457420349,0.9889324307441711,0.7012404203414917,12540.0,9540.0,4290460.0,87460.0,0.8881300091743469,0.9498936533927917,0.9956499934196472,0.3565078377723694,0.49761706590652466,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,2.514686059384985e-07,1846.0,1449.0,101843.0,23977.0,0.9358711242675781,0.9817723631858826,0.994401752948761,0.18999236822128296,4067.0,2472.0,178289.0,21756.0,0.8674824833869934,0.9396411180496216,0.986529529094696,0.4070046842098236,5177.0,2421.0,565685.0,20646.0,0.8424273133277893,0.9126713275909424,0.9898844957351685,0.5367491841316223,6487.0,3045.0,1443043.0,19336.0,0.8047089576721191,0.8801281452178955,0.9915090799331665,0.65577632188797,3160.0,2375.0,1108014.0,22663.0,0.8918018937110901,0.9524447917938232,0.9958998560905457,0.3463249206542969
83,0.4812920391559601,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,2.001582828370374e-07,7045.0,5652.0,394348.0,92955.0,0.9358800053596497,0.9829774498939514,0.9947602152824402,0.18274855613708496,14678.0,8984.0,691016.0,85322.0,0.8758100271224976,0.9465781450271606,0.9882599711418152,0.3778105080127716,19270.0,9275.0,2190725.0,80730.0,0.8482300043106079,0.9179359674453735,0.9898586869239807,0.524017870426178,24224.0,12849.0,5587151.0,75776.0,0.8043400049209595,0.8806496858596802,0.9907304048538208,0.6415467858314514,11584.0,8739.0,4291261.0,88416.0,0.8975600004196167,0.9567917585372925,0.9963114261627197,0.3259722888469696,0.4857952892780304,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,2.12802859778094e-07,1844.0,1440.0,101852.0,23979.0,0.9360647201538086,0.9825462102890015,0.994671106338501,0.18448325991630554,3749.0,2206.0,178555.0,22074.0,0.8769701719284058,0.946645975112915,0.988010048866272,0.37995779514312744,4947.0,2318.0,565788.0,20876.0,0.850404679775238,0.9183436632156372,0.9909347295761108,0.5091309547424316,6093.0,3344.0,1442744.0,19730.0,0.8052511215209961,0.8851866722106934,0.9919992089271545,0.6271429061889648,3122.0,2702.0,1107687.0,22701.0,0.8861092925071716,0.9482290148735046,0.9946720600128174,0.3660522997379303
84,0.47362858057022095,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.7713840350097598e-07,6860.0,5526.0,394474.0,93140.0,0.9376699924468994,0.9837989807128906,0.9950473308563232,0.17806637287139893,14234.0,8764.0,691236.0,85766.0,0.8792999982833862,0.9483405351638794,0.9886389970779419,0.3707975447177887,18333.0,8951.0,2191049.0,81667.0,0.854960024356842,0.9231259822845459,0.9905252456665039,0.5067759156227112,23225.0,12479.0,5587521.0,76775.0,0.811519980430603,0.8884036540985107,0.9912862777709961,0.6198717951774597,11670.0,9173.0,4290827.0,88330.0,0.8950099945068359,0.9538916349411011,0.9954364895820618,0.34066179394721985,0.47356346249580383,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.7951958852790995e-07,1736.0,1400.0,101892.0,24087.0,0.9392014741897583,0.9823227524757385,0.994592547416687,0.18500521779060364,3715.0,2349.0,178412.0,22108.0,0.8744917511940002,0.9458438754081726,0.9874049425125122,0.3908284604549408,4706.0,2310.0,565796.0,21117.0,0.8556326031684875,0.9231981039047241,0.9908978343009949,0.49608463048934937,5912.0,3266.0,1442822.0,19911.0,0.8133059740066528,0.8887861967086792,0.9913506507873535,0.6164447069168091,3063.0,2593.0,1107796.0,22760.0,0.8892460465431213,0.9525753259658813,0.9956180453300476,0.34605392813682556
85,0.7148884534835815,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,2.1247976178528916e-07,8053.0,6233.0,393767.0,91947.0,0.9277600049972534,0.9786338806152344,0.9932924509048462,0.2102951556444168,17742.0,10619.0,689381.0,82258.0,0.8505100011825562,0.9279541969299316,0.9834986925125122,0.45663362741470337,21302.0,10137.0,2189863.0,78698.0,0.8325799703598022,0.9035415649414062,0.987266480922699,0.5990093946456909,29825.0,16495.0,5583505.0,70175.0,0.7573699951171875,0.8038179278373718,0.9726218581199646,1.1249407529830933,13090.0,9910.0,4290090.0,86910.0,0.8837800025939941,0.9438247680664062,0.9947876334190369,0.3810473680496216,0.5186172723770142,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.7250857808903675e-07,2002.0,1548.0,101744.0,23821.0,0.9311466813087463,0.980129599571228,0.9939572215080261,0.20020510256290436,4053.0,2465.0,178296.0,21770.0,0.8665530681610107,0.9392703771591187,0.9863103628158569,0.4102776050567627,5038.0,2346.0,565760.0,20785.0,0.847655177116394,0.91630619764328,0.989806056022644,0.5380958914756775,6700.0,3517.0,1442571.0,19123.0,0.7894512414932251,0.8653995394706726,0.9900240302085876,0.6972529888153076,3324.0,2305.0,1108084.0,22499.0,0.89013671875,0.9503311514854431,0.9956257939338684,0.35647544264793396
86,0.5297625660896301,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.9041526400087605e-07,7203.0,5696.0,394304.0,92797.0,0.9351099729537964,0.9821736216545105,0.9945054054260254,0.1890118420124054,15327.0,9115.0,690885.0,84673.0,0.8708500266075134,0.9435496926307678,0.9876353740692139,0.39272814989089966,20287.0,10178.0,2189822.0,79713.0,0.8374999761581421,0.9080145359039307,0.987734317779541,0.5723349452018738,25521.0,13990.0,5586010.0,74479.0,0.7908700108528137,0.8607120513916016,0.9879059195518494,0.7213707566261292,12019.0,9124.0,4290876.0,87981.0,0.8934299945831299,0.9522026777267456,0.9955421686172485,0.34700608253479004,0.49373310804367065,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.833297886832952e-07,1736.0,1385.0,101907.0,24087.0,0.9390853047370911,0.9827991724014282,0.9947026968002319,0.1826552152633667,3701.0,2367.0,178394.0,22122.0,0.8767765164375305,0.9457984566688538,0.9878618717193604,0.38183701038360596,4835.0,2500.0,565606.0,20988.0,0.8490880131721497,0.9175516366958618,0.9897650480270386,0.5227121114730835,6334.0,3290.0,1442798.0,19489.0,0.801378607749939,0.8775198459625244,0.9910068511962891,0.655481219291687,3071.0,2362.0,1108027.0,22752.0,0.8946288228034973,0.9516910314559937,0.9954873919487,0.3471847176551819
87,0.4719787538051605,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.674603282708631e-07,6732.0,5445.0,394555.0,93268.0,0.9386699795722961,0.9840158820152283,0.9951054453849792,0.17710566520690918,14320.0,8882.0,691118.0,85680.0,0.8773099780082703,0.9481322765350342,0.9884660840034485,0.3729607164859772,18292.0,9736.0,2190264.0,81708.0,0.8507999777793884,0.9213548898696899,0.9902311563491821,0.5064026117324829,23563.0,12626.0,5587374.0,76437.0,0.8084400296211243,0.8855383992195129,0.9915058612823486,0.628129780292511,11333.0,8749.0,4291251.0,88667.0,0.8987500071525574,0.9568356871604919,0.9960274696350098,0.3246628940105438,0.4743075966835022,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.6678906433753582e-07,1716.0,1414.0,101878.0,24107.0,0.9393176436424255,0.9836856722831726,0.9950582981109619,0.178284153342247,3703.0,2319.0,178442.0,22120.0,0.8776284456253052,0.9476430416107178,0.9883214831352234,0.37388068437576294,4694.0,2414.0,565692.0,21129.0,0.8535414338111877,0.923117995262146,0.9907753467559814,0.49956780672073364,6046.0,3214.0,1442874.0,19777.0,0.8098207116127014,0.8863984942436218,0.9911015033721924,0.6303592920303345,2913.0,2388.0,1108001.0,22910.0,0.8961004018783569,0.955427885055542,0.9956883788108826,0.3324033319950104
88,0.48391953110694885,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.847597559390124e-07,6687.0,5387.0,394613.0,93313.0,0.9393799901008606,0.984372079372406,0.9952169060707092,0.1748904138803482,14134.0,8799.0,691201.0,85866.0,0.879010021686554,0.9496095180511475,0.9888735413551331,0.3673233091831207,19438.0,10859.0,2189141.0,80562.0,0.8383399844169617,0.9118428826332092,0.9889057278633118,0.5437915325164795,23419.0,13562.0,5586438.0,76581.0,0.8053900003433228,0.8805037140846252,0.9899227023124695,0.6491912603378296,11152.0,8576.0,4291424.0,88848.0,0.9004300236701965,0.9588121175765991,0.9965296983718872,0.31683334708213806,0.4924338757991791,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,2.144455919506072e-07,1793.0,1446.0,101846.0,24030.0,0.9371490478515625,0.9808061122894287,0.9938918948173523,0.1904568076133728,3626.0,2200.0,178561.0,22197.0,0.8817720413208008,0.9499382376670837,0.9888466000556946,0.36493176221847534,5447.0,3553.0,564553.0,20376.0,0.8134221434593201,0.8913254141807556,0.9857660531997681,0.6179808974266052,6095.0,3207.0,1442881.0,19728.0,0.8083878755569458,0.8854379653930664,0.9911680817604065,0.6327105164527893,2924.0,2341.0,1108048.0,22899.0,0.8973008394241333,0.9570650458335876,0.9962565302848816,0.3249660134315491
89,0.8828089237213135,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,2.3536212268027157e-07,8500.0,6370.0,393630.0,91500.0,0.9250800013542175,0.977975606918335,0.993251621723175,0.2141193300485611,19372.0,10348.0,689652.0,80628.0,0.8448399901390076,0.9227285385131836,0.981895923614502,0.482188880443573,28935.0,16691.0,2183309.0,71065.0,0.7528600096702576,0.8124632239341736,0.9538798332214355,1.2240965366363525,31321.0,19540.0,5580460.0,68679.0,0.7353699803352356,0.7593257427215576,0.9629182815551758,1.2565420866012573,13381.0,10386.0,4289614.0,86619.0,0.8795400261878967,0.9378615617752075,0.9935421347618103,0.4092084467411041,0.6529790759086609,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,2.8287303166507627e-07,2092.0,1616.0,101676.0,23731.0,0.9279711842536926,0.9787519574165344,0.9936529397964478,0.20787541568279266,4558.0,2223.0,178538.0,21265.0,0.8603957891464233,0.934695839881897,0.9855693578720093,0.43286025524139404,7880.0,1772.0,566334.0,17943.0,0.7951051592826843,0.8750540614128113,0.9834009408950806,0.7391961216926575,7586.0,3419.0,1442669.0,18237.0,0.7739999294281006,0.8396309614181519,0.9801215529441833,0.9286823868751526,3293.0,2587.0,1107802.0,22530.0,0.88471519947052,0.9465688467025757,0.9956099390983582,0.37103232741355896
90,0.6594997644424438,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,2.459718757563678e-07,8167.0,6158.0,393842.0,91833.0,0.9282400012016296,0.9788757562637329,0.9935508966445923,0.2084663212299347,17819.0,9393.0,690607.0,82181.0,0.8568300008773804,0.9337304830551147,0.985368013381958,0.4369889199733734,32454.0,14718.0,2185282.0,67546.0,0.751259982585907,0.8091751337051392,0.9673334956169128,0.9451340436935425,29282.0,15586.0,5584414.0,70718.0,0.7644100189208984,0.8282061219215393,0.9816659092903137,0.8599846363067627,12866.0,9889.0,4290111.0,87134.0,0.8849300146102905,0.9464935064315796,0.9956014752388,0.37215930223464966,0.6921948194503784,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,4.7025918092913344e-07,2288.0,1582.0,101710.0,23535.0,0.9245633482933044,0.976988673210144,0.9929819703102112,0.22259992361068726,4809.0,2241.0,178520.0,21014.0,0.8541222810745239,0.9298878312110901,0.984728991985321,0.45454323291778564,10618.0,4566.0,563540.0,15205.0,0.6739727854728699,0.7180898785591125,0.9567627310752869,1.1484971046447754,8763.0,3618.0,1442470.0,17060.0,0.7432908415794373,0.8232366442680359,0.9897674322128296,0.8354321122169495,3569.0,2760.0,1107629.0,22254.0,0.8756147623062134,0.9401872754096985,0.9953691363334656,0.39615142345428467
91,0.6148467063903809,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,2.4842950097081484e-07,7905.0,5935.0,394065.0,92095.0,0.9304500222206116,0.9799374341964722,0.9938197135925293,0.2009611278772354,16464.0,9253.0,690747.0,83536.0,0.8642100095748901,0.9388872385025024,0.986691951751709,0.4132360816001892,29135.0,9430.0,2190570.0,70865.0,0.7924699783325195,0.8711404204368591,0.9839124083518982,0.7188897132873535,29460.0,14916.0,5585084.0,70540.0,0.76596999168396,0.838172197341919,0.9871395826339722,0.7879635691642761,13147.0,10370.0,4289630.0,86853.0,0.8810799717903137,0.9343612194061279,0.9913280010223389,0.447832316160202,0.5278090834617615,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.8658469969068392e-07,1826.0,1447.0,101845.0,23997.0,0.9365294575691223,0.9808937311172485,0.9940401911735535,0.1919899433851242,3924.0,2284.0,178477.0,21899.0,0.8725167512893677,0.9421746134757996,0.9867627024650574,0.4010755121707916,6135.0,2209.0,565897.0,19688.0,0.8279053568840027,0.9014859199523926,0.9878655076026917,0.5944733023643494,6703.0,3393.0,1442695.0,19120.0,0.7904581427574158,0.8697624206542969,0.9910159707069397,0.6770796775817871,3199.0,2530.0,1107859.0,22624.0,0.8877744674682617,0.9422717094421387,0.9938637614250183,0.38478386402130127
92,0.5054575204849243,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.68905629038818e-07,6955.0,5557.0,394443.0,93045.0,0.9368799924850464,0.9827489256858826,0.9946757555007935,0.18391183018684387,15048.0,9361.0,690639.0,84952.0,0.8716300129890442,0.9443410634994507,0.9876395463943481,0.38908299803733826,22173.0,8659.0,2191341.0,77827.0,0.8385300040245056,0.9083638191223145,0.9880971908569336,0.5722962617874146,25020.0,12542.0,5587458.0,74980.0,0.8009999990463257,0.8785932064056396,0.9910096526145935,0.6556731462478638,11746.0,9079.0,4290921.0,88254.0,0.8949699997901917,0.9505982995033264,0.9951722621917725,0.3565950095653534,0.4981535077095032,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.6902002641927538e-07,1778.0,1420.0,101872.0,24045.0,0.9378073811531067,0.9828488230705261,0.9947773814201355,0.18311814963817596,3699.0,2305.0,178456.0,22124.0,0.8778608441352844,0.9456996917724609,0.9874817728996277,0.3873845040798187,5586.0,2310.0,565796.0,20237.0,0.834604799747467,0.9091693162918091,0.9889987111091614,0.5559425354003906,6339.0,3188.0,1442900.0,19484.0,0.8055609464645386,0.8818084001541138,0.9911647439002991,0.6447013020515442,3016.0,2484.0,1107905.0,22807.0,0.8926538228988647,0.9514726400375366,0.9948859810829163,0.35668277740478516
