t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,PR-AUC,F-max
0.402,33695,2454,951,81488,0.9713,0.9885,0.9321,0.9885,0.0679,0.9885,0.9708,0.9795,0.9948,0.9975,0.9805
0.403,33698,2451,953,81486,0.9713,0.9884,0.9322,0.9884,0.0678,0.9884,0.9708,0.9795,0.9948,0.9975,0.9805
0.404,33711,2438,956,81483,0.9714,0.9884,0.9326,0.9884,0.0674,0.9884,0.9709,0.9796,0.9948,0.9975,0.9805
0.405,33716,2433,957,81482,0.9714,0.9884,0.9327,0.9884,0.0673,0.9884,0.971,0.9796,0.9948,0.9975,0.9805
0.406,33722,2427,959,81480,0.9714,0.9884,0.9329,0.9884,0.0671,0.9884,0.9711,0.9796,0.9948,0.9975,0.9805
0.407,33726,2423,962,81477,0.9715,0.9883,0.933,0.9883,0.067,0.9883,0.9711,0.9796,0.9948,0.9975,0.9805
0.408,33737,2412,964,81475,0.9715,0.9883,0.9333,0.9883,0.0667,0.9883,0.9712,0.9797,0.9948,0.9975,0.9805
0.409,33742,2407,969,81470,0.9715,0.9882,0.9334,0.9882,0.0666,0.9882,0.9713,0.9797,0.9948,0.9975,0.9805
0.41,33747,2402,975,81464,0.9715,0.9882,0.9336,0.9882,0.0664,0.9882,0.9714,0.9797,0.9948,0.9975,0.9805
0.411,33757,2392,978,81461,0.9716,0.9881,0.9338,0.9881,0.0662,0.9881,0.9715,0.9797,0.9948,0.9975,0.9805
0.412,33766,2383,985,81454,0.9716,0.9881,0.9341,0.9881,0.0659,0.9881,0.9716,0.9797,0.9948,0.9975,0.9805
0.413,33773,2376,989,81450,0.9716,0.988,0.9343,0.988,0.0657,0.988,0.9717,0.9798,0.9948,0.9975,0.9805
0.414,33774,2375,994,81445,0.9716,0.9879,0.9343,0.9879,0.0657,0.9879,0.9717,0.9797,0.9948,0.9975,0.9805
0.415,33776,2373,996,81443,0.9716,0.9879,0.9344,0.9879,0.0656,0.9879,0.9717,0.9797,0.9948,0.9975,0.9805
0.416,33779,2370,999,81440,0.9716,0.9879,0.9344,0.9879,0.0656,0.9879,0.9717,0.9797,0.9948,0.9975,0.9805
0.417,33786,2363,1006,81433,0.9716,0.9878,0.9346,0.9878,0.0654,0.9878,0.9718,0.9797,0.9948,0.9975,0.9805
0.418,33792,2357,1007,81432,0.9716,0.9878,0.9348,0.9878,0.0652,0.9878,0.9719,0.9798,0.9948,0.9975,0.9805
0.419,33800,2349,1009,81430,0.9717,0.9878,0.935,0.9878,0.065,0.9878,0.972,0.9798,0.9948,0.9975,0.9805
0.42,33803,2346,1015,81424,0.9717,0.9877,0.9351,0.9877,0.0649,0.9877,0.972,0.9798,0.9948,0.9975,0.9805
0.421,33806,2343,1017,81422,0.9717,0.9877,0.9352,0.9877,0.0648,0.9877,0.972,0.9798,0.9948,0.9975,0.9805
0.422,33809,2340,1019,81420,0.9717,0.9876,0.9353,0.9876,0.0647,0.9876,0.9721,0.9798,0.9948,0.9975,0.9805
0.423,33815,2334,1025,81414,0.9717,0.9876,0.9354,0.9876,0.0646,0.9876,0.9721,0.9798,0.9948,0.9975,0.9805
0.424,33820,2329,1028,81411,0.9717,0.9875,0.9356,0.9875,0.0644,0.9875,0.9722,0.9798,0.9948,0.9975,0.9805
0.425,33823,2326,1030,81409,0.9717,0.9875,0.9357,0.9875,0.0643,0.9875,0.9722,0.9798,0.9948,0.9975,0.9805
0.426,33827,2322,1034,81405,0.9717,0.9875,0.9358,0.9875,0.0642,0.9875,0.9723,0.9798,0.9948,0.9975,0.9805
0.427,33833,2316,1037,81402,0.9717,0.9874,0.9359,0.9874,0.0641,0.9874,0.9723,0.9798,0.9948,0.9975,0.9805
0.428,33838,2311,1040,81399,0.9717,0.9874,0.9361,0.9874,0.0639,0.9874,0.9724,0.9798,0.9948,0.9975,0.9805
0.429,33844,2305,1041,81398,0.9718,0.9874,0.9362,0.9874,0.0638,0.9874,0.9725,0.9799,0.9948,0.9975,0.9805
0.43,33851,2298,1046,81393,0.9718,0.9873,0.9364,0.9873,0.0636,0.9873,0.9725,0.9799,0.9948,0.9975,0.9805
0.431,33856,2293,1051,81388,0.9718,0.9873,0.9366,0.9873,0.0634,0.9873,0.9726,0.9799,0.9948,0.9975,0.9805
0.432,33859,2290,1054,81385,0.9718,0.9872,0.9367,0.9872,0.0633,0.9872,0.9726,0.9799,0.9948,0.9975,0.9805
0.433,33864,2285,1057,81382,0.9718,0.9872,0.9368,0.9872,0.0632,0.9872,0.9727,0.9799,0.9948,0.9975,0.9805
0.434,33870,2279,1065,81374,0.9718,0.9871,0.937,0.9871,0.063,0.9871,0.9728,0.9799,0.9948,0.9975,0.9805
0.435,33876,2273,1067,81372,0.9718,0.9871,0.9371,0.9871,0.0629,0.9871,0.9728,0.9799,0.9948,0.9975,0.9805
0.436,33880,2269,1070,81369,0.9718,0.987,0.9372,0.987,0.0628,0.987,0.9729,0.9799,0.9948,0.9975,0.9805
0.437,33886,2263,1076,81363,0.9718,0.9869,0.9374,0.9869,0.0626,0.9869,0.9729,0.9799,0.9948,0.9975,0.9805
0.438,33888,2261,1081,81358,0.9718,0.9869,0.9375,0.9869,0.0625,0.9869,0.973,0.9799,0.9948,0.9975,0.9805
0.439,33892,2257,1085,81354,0.9718,0.9868,0.9376,0.9868,0.0624,0.9868,0.973,0.9799,0.9948,0.9975,0.9805
0.44,33897,2252,1088,81351,0.9718,0.9868,0.9377,0.9868,0.0623,0.9868,0.9731,0.9799,0.9948,0.9975,0.9805
0.441,33899,2250,1089,81350,0.9718,0.9868,0.9378,0.9868,0.0622,0.9868,0.9731,0.9799,0.9948,0.9975,0.9805
0.442,33904,2245,1093,81346,0.9719,0.9867,0.9379,0.9867,0.0621,0.9867,0.9731,0.9799,0.9948,0.9975,0.9805
0.443,33908,2241,1093,81346,0.9719,0.9867,0.938,0.9867,0.062,0.9867,0.9732,0.9799,0.9948,0.9975,0.9805
0.444,33911,2238,1098,81341,0.9719,0.9867,0.9381,0.9867,0.0619,0.9867,0.9732,0.9799,0.9948,0.9975,0.9805
0.445,33916,2233,1104,81335,0.9719,0.9866,0.9382,0.9866,0.0618,0.9866,0.9733,0.9799,0.9948,0.9975,0.9805
0.446,33922,2227,1106,81333,0.9719,0.9866,0.9384,0.9866,0.0616,0.9866,0.9733,0.9799,0.9948,0.9975,0.9805
0.447,33931,2218,1111,81328,0.9719,0.9865,0.9386,0.9865,0.0614,0.9865,0.9735,0.9799,0.9948,0.9975,0.9805
0.448,33937,2212,1112,81327,0.972,0.9865,0.9388,0.9865,0.0612,0.9865,0.9735,0.98,0.9948,0.9975,0.9805
0.449,33943,2206,1113,81326,0.972,0.9865,0.939,0.9865,0.061,0.9865,0.9736,0.98,0.9948,0.9975,0.9805
0.45,33950,2199,1116,81323,0.972,0.9865,0.9392,0.9865,0.0608,0.9865,0.9737,0.98,0.9948,0.9975,0.9805
0.451,33953,2196,1120,81319,0.972,0.9864,0.9393,0.9864,0.0607,0.9864,0.9737,0.98,0.9948,0.9975,0.9805
0.452,33955,2194,1124,81315,0.972,0.9864,0.9393,0.9864,0.0607,0.9864,0.9737,0.98,0.9948,0.9975,0.9805
0.453,33960,2189,1128,81311,0.972,0.9863,0.9394,0.9863,0.0606,0.9863,0.9738,0.98,0.9948,0.9975,0.9805
0.454,33962,2187,1133,81306,0.972,0.9863,0.9395,0.9863,0.0605,0.9863,0.9738,0.98,0.9948,0.9975,0.9805
0.455,33969,2180,1138,81301,0.972,0.9862,0.9397,0.9862,0.0603,0.9862,0.9739,0.98,0.9948,0.9975,0.9805
0.456,33975,2174,1143,81296,0.972,0.9861,0.9399,0.9861,0.0601,0.9861,0.974,0.98,0.9948,0.9975,0.9805
0.457,33978,2171,1143,81296,0.9721,0.9861,0.9399,0.9861,0.0601,0.9861,0.974,0.98,0.9948,0.9975,0.9805
0.458,33985,2164,1145,81294,0.9721,0.9861,0.9401,0.9861,0.0599,0.9861,0.9741,0.9801,0.9948,0.9975,0.9805
0.459,33986,2163,1152,81287,0.972,0.986,0.9402,0.986,0.0598,0.986,0.9741,0.98,0.9948,0.9975,0.9805
0.46,33997,2152,1152,81287,0.9721,0.986,0.9405,0.986,0.0595,0.986,0.9742,0.9801,0.9948,0.9975,0.9805
0.461,34001,2148,1158,81281,0.9721,0.986,0.9406,0.986,0.0594,0.986,0.9743,0.9801,0.9948,0.9975,0.9805
0.462,34006,2143,1163,81276,0.9721,0.9859,0.9407,0.9859,0.0593,0.9859,0.9743,0.9801,0.9948,0.9975,0.9805
0.463,34012,2137,1167,81272,0.9721,0.9858,0.9409,0.9858,0.0591,0.9858,0.9744,0.9801,0.9948,0.9975,0.9805
0.464,34020,2129,1170,81269,0.9722,0.9858,0.9411,0.9858,0.0589,0.9858,0.9745,0.9801,0.9948,0.9975,0.9805
0.465,34027,2122,1173,81266,0.9722,0.9858,0.9413,0.9858,0.0587,0.9858,0.9746,0.9801,0.9948,0.9975,0.9805
0.466,34031,2118,1178,81261,0.9722,0.9857,0.9414,0.9857,0.0586,0.9857,0.9746,0.9801,0.9948,0.9975,0.9805
0.467,34037,2112,1184,81255,0.9722,0.9856,0.9416,0.9856,0.0584,0.9856,0.9747,0.9801,0.9948,0.9975,0.9805
0.468,34039,2110,1188,81251,0.9722,0.9856,0.9416,0.9856,0.0584,0.9856,0.9747,0.9801,0.9948,0.9975,0.9805
0.469,34048,2101,1193,81246,0.9722,0.9855,0.9419,0.9855,0.0581,0.9855,0.9748,0.9801,0.9948,0.9975,0.9805
0.47,34052,2097,1196,81243,0.9722,0.9855,0.942,0.9855,0.058,0.9855,0.9748,0.9801,0.9948,0.9975,0.9805
0.471,34056,2093,1202,81237,0.9722,0.9854,0.9421,0.9854,0.0579,0.9854,0.9749,0.9801,0.9948,0.9975,0.9805
0.472,34062,2087,1208,81231,0.9722,0.9853,0.9423,0.9853,0.0577,0.9853,0.975,0.9801,0.9948,0.9975,0.9805
0.473,34069,2080,1213,81226,0.9722,0.9853,0.9425,0.9853,0.0575,0.9853,0.975,0.9801,0.9948,0.9975,0.9805
0.474,34071,2078,1218,81221,0.9722,0.9852,0.9425,0.9852,0.0575,0.9852,0.9751,0.9801,0.9948,0.9975,0.9805
0.475,34077,2072,1225,81214,0.9722,0.9851,0.9427,0.9851,0.0573,0.9851,0.9751,0.9801,0.9948,0.9975,0.9805
0.476,34081,2068,1228,81211,0.9722,0.9851,0.9428,0.9851,0.0572,0.9851,0.9752,0.9801,0.9948,0.9975,0.9805
0.477,34084,2065,1232,81207,0.9722,0.9851,0.9429,0.9851,0.0571,0.9851,0.9752,0.9801,0.9948,0.9975,0.9805
0.478,34089,2060,1236,81203,0.9722,0.985,0.943,0.985,0.057,0.985,0.9753,0.9801,0.9948,0.9975,0.9805
0.479,34093,2056,1240,81199,0.9722,0.985,0.9431,0.985,0.0569,0.985,0.9753,0.9801,0.9948,0.9975,0.9805
0.48,34099,2050,1243,81196,0.9722,0.9849,0.9433,0.9849,0.0567,0.9849,0.9754,0.9801,0.9948,0.9975,0.9805
0.481,34102,2047,1245,81194,0.9722,0.9849,0.9434,0.9849,0.0566,0.9849,0.9754,0.9801,0.9948,0.9975,0.9805
0.482,34108,2041,1251,81188,0.9722,0.9848,0.9435,0.9848,0.0565,0.9848,0.9755,0.9801,0.9948,0.9975,0.9805
0.483,34112,2037,1253,81186,0.9723,0.9848,0.9436,0.9848,0.0564,0.9848,0.9755,0.9801,0.9948,0.9975,0.9805
0.484,34120,2029,1256,81183,0.9723,0.9848,0.9439,0.9848,0.0561,0.9848,0.9756,0.9802,0.9948,0.9975,0.9805
0.485,34125,2024,1260,81179,0.9723,0.9847,0.944,0.9847,0.056,0.9847,0.9757,0.9802,0.9948,0.9975,0.9805
0.486,34130,2019,1266,81173,0.9723,0.9846,0.9441,0.9846,0.0559,0.9846,0.9757,0.9802,0.9948,0.9975,0.9805
0.487,34135,2014,1270,81169,0.9723,0.9846,0.9443,0.9846,0.0557,0.9846,0.9758,0.9802,0.9948,0.9975,0.9805
0.488,34140,2009,1274,81165,0.9723,0.9845,0.9444,0.9845,0.0556,0.9845,0.9758,0.9802,0.9948,0.9975,0.9805
0.489,34147,2002,1278,81161,0.9723,0.9845,0.9446,0.9845,0.0554,0.9845,0.9759,0.9802,0.9948,0.9975,0.9805
0.49,34151,1998,1283,81156,0.9723,0.9844,0.9447,0.9844,0.0553,0.9844,0.976,0.9802,0.9948,0.9975,0.9805
0.491,34157,1992,1287,81152,0.9723,0.9844,0.9449,0.9844,0.0551,0.9844,0.976,0.9802,0.9948,0.9975,0.9805
0.492,34164,1985,1293,81146,0.9724,0.9843,0.9451,0.9843,0.0549,0.9843,0.9761,0.9802,0.9948,0.9975,0.9805
0.493,34171,1978,1297,81142,0.9724,0.9843,0.9453,0.9843,0.0547,0.9843,0.9762,0.9802,0.9948,0.9975,0.9805
0.494,34175,1974,1302,81137,0.9724,0.9842,0.9454,0.9842,0.0546,0.9842,0.9762,0.9802,0.9948,0.9975,0.9805
0.495,34182,1967,1304,81135,0.9724,0.9842,0.9456,0.9842,0.0544,0.9842,0.9763,0.9802,0.9948,0.9975,0.9805
0.496,34189,1960,1308,81131,0.9724,0.9841,0.9458,0.9841,0.0542,0.9841,0.9764,0.9803,0.9948,0.9975,0.9805
